Abbreviation	Description	Charged formula	Charge	Compartment	KEGG ID	ChEBI ID
s_1079[c]	leukotriene A4 [cytoplasm]	C20H29O3	-1	cytoplasm	C00909	CHEBI:57463
s_1080[n]	leukotriene A4 [nucleus]	C20H29O3	-1	nucleus	C00909	CHEBI:57463
s_1081[c]	leukotriene B4 [cytoplasm]	C20H31O4	-1	cytoplasm	C02165	CHEBI:57461
s_1082[n]	leukotriene B4 [nucleus]	C20H31O4	-1	nucleus	C02165	CHEBI:57461
s_1085[er]	lignoceric acid [endoplasmic reticulum]	C24H47O2	-1	endoplasmic reticulum	C08320	CHEBI:31014
s_1096[c]	lipid [cytoplasm]		0	cytoplasm	C01356	CHEBI:18059
s_1097[m]	lipoamide [mitochondrion]	C8H15NOS2	0	mitochondrion	C00248	CHEBI:17460
s_1098[m]	lipoylprotein [mitochondrion]	C12H18N2O4S2R2(C2H2NOR)n	0	mitochondrion	C02051	CHEBI:15804
s_1099[c]	Lys-tRNA(Lys) [cytoplasm]	C6H14N2OR	0	cytoplasm	C01931	CHEBI:16047
s_1100[m]	Lys-tRNA(Lys) [mitochondrion]	C6H14N2OR	0	mitochondrion	C01931	CHEBI:16047
s_1101[c]	malonyl-CoA [cytoplasm]	C24H33N7O19P3S	-5	cytoplasm	C00083	CHEBI:57384
s_1104[m]	malonyl-CoA [mitochondrion]	C24H33N7O19P3S	-5	mitochondrion	C00083	CHEBI:57384
s_1105[c]	maltose [cytoplasm]	C12H22O11	0	cytoplasm	C00208	CHEBI:17306
s_1106[e]	maltose [extracellular]	C12H22O11	0	extracellular	C00208	CHEBI:17306
s_1107[c]	mannan [cytoplasm]		0	cytoplasm	C00464	CHEBI:28808
s_1108[er]	mannan [endoplasmic reticulum]		0	endoplasmic reticulum	C00464	CHEBI:28808
s_1109[er]	mannose-(1D-myo-inositol 1-phosphate)2 [endoplasmic reticulum]	C18H34O22P2	0	endoplasmic reticulum		CHEBI:60449
s_1110[m]	mannose-(1D-myo-inositol 1-phosphate)2 [mitochondrion]	C18H34O22P2	0	mitochondrion		CHEBI:60449
s_1111[er]	mannose-1D-myo-inositol 1-phosphate [endoplasmic reticulum]	C12H23O14P	0	endoplasmic reticulum		CHEBI:60448
s_1112[m]	mannose-1D-myo-inositol 1-phosphate [mitochondrion]	C12H23O14P	0	mitochondrion		CHEBI:60448
s_1113[er]	mannosylinositol phosphorylceramide [endoplasmic reticulum]	C16H28NO16PR2	0	endoplasmic reticulum		CHEBI:25168
s_1114[g]	mannosylinositol phosphorylceramide [Golgi]	C16H28NO16PR2	0	Golgi		CHEBI:25168
s_1115[m]	mannosylinositol phosphorylceramide [mitochondrion]	C16H28NO16PR2	0	mitochondrion		CHEBI:25168
s_1116[er]	mannosylinositol phosphorylceramide A (C24) [endoplasmic reticulum]	C54H106NO16P	0	endoplasmic reticulum		CHEBI:60416
s_1117[g]	mannosylinositol phosphorylceramide A (C24) [Golgi]	C54H106NO16P	0	Golgi		CHEBI:60416
s_1118[m]	mannosylinositol phosphorylceramide A (C24) [mitochondrion]	C54H106NO16P	0	mitochondrion		CHEBI:60416
s_1119[er]	mannosylinositol phosphorylceramide A (C26) [endoplasmic reticulum]	C56H110NO16P	0	endoplasmic reticulum		CHEBI:62706
s_1120[g]	mannosylinositol phosphorylceramide A (C26) [Golgi]	C56H110NO16P	0	Golgi		CHEBI:62706
s_1121[m]	mannosylinositol phosphorylceramide A (C26) [mitochondrion]	C56H110NO16P	0	mitochondrion		CHEBI:62706
s_1122[er]	mannosylinositol phosphorylceramide B (C24) [endoplasmic reticulum]	C54H106NO17P	0	endoplasmic reticulum		CHEBI:60420
s_1123[g]	mannosylinositol phosphorylceramide B (C24) [Golgi]	C54H106NO17P	0	Golgi		CHEBI:60420
s_1124[m]	mannosylinositol phosphorylceramide B (C24) [mitochondrion]	C54H106NO17P	0	mitochondrion		CHEBI:60420
s_1125[er]	mannosylinositol phosphorylceramide B (C26) [endoplasmic reticulum]	C56H110NO17P	0	endoplasmic reticulum		CHEBI:62710
s_1126[g]	mannosylinositol phosphorylceramide B (C26) [Golgi]	C56H110NO17P	0	Golgi		CHEBI:62710
s_1127[m]	mannosylinositol phosphorylceramide B (C26) [mitochondrion]	C56H110NO17P	0	mitochondrion		CHEBI:62710
s_1128[er]	mannosylinositol phosphorylceramide B' (C24) [endoplasmic reticulum]	C54H106NO17P	0	endoplasmic reticulum		CHEBI:60418
s_1129[g]	mannosylinositol phosphorylceramide B' (C24) [Golgi]	C54H106NO17P	0	Golgi		CHEBI:60418
s_1130[m]	mannosylinositol phosphorylceramide B' (C24) [mitochondrion]	C54H106NO17P	0	mitochondrion		CHEBI:60418
s_1131[er]	mannosylinositol phosphorylceramide B' (C26) [endoplasmic reticulum]	C56H110NO17P	0	endoplasmic reticulum		CHEBI:62708
s_1132[g]	mannosylinositol phosphorylceramide B' (C26) [Golgi]	C56H110NO17P	0	Golgi		CHEBI:62708
s_1133[m]	mannosylinositol phosphorylceramide B' (C26) [mitochondrion]	C56H110NO17P	0	mitochondrion		CHEBI:62708
s_1134[er]	mannosylinositol phosphorylceramide C (C24) [endoplasmic reticulum]	C54H106NO18P	0	endoplasmic reticulum		CHEBI:60422
s_1135[g]	mannosylinositol phosphorylceramide C (C24) [Golgi]	C54H106NO18P	0	Golgi		CHEBI:60422
s_1136[m]	mannosylinositol phosphorylceramide C (C24) [mitochondrion]	C54H106NO18P	0	mitochondrion		CHEBI:60422
s_1137[er]	mannosylinositol phosphorylceramide C (C26) [endoplasmic reticulum]	C56H110NO18P	0	endoplasmic reticulum		CHEBI:62712
s_1138[g]	mannosylinositol phosphorylceramide C (C26) [Golgi]	C56H110NO18P	0	Golgi		CHEBI:62712
s_1139[m]	mannosylinositol phosphorylceramide C (C26) [mitochondrion]	C56H110NO18P	0	mitochondrion		CHEBI:62712
s_1140[er]	mannosylinositol phosphorylceramide D (C24) [endoplasmic reticulum]	C54H106NO19P	0	endoplasmic reticulum		CHEBI:60435
s_1141[g]	mannosylinositol phosphorylceramide D (C24) [Golgi]	C54H106NO19P	0	Golgi		CHEBI:60435
s_1142[m]	mannosylinositol phosphorylceramide D (C24) [mitochondrion]	C54H106NO19P	0	mitochondrion		CHEBI:60435
s_1143[er]	mannosylinositol phosphorylceramide D (C26) [endoplasmic reticulum]	C56H110NO19P	0	endoplasmic reticulum		CHEBI:62683
s_1144[g]	mannosylinositol phosphorylceramide D (C26) [Golgi]	C56H110NO19P	0	Golgi		CHEBI:62683
s_1145[m]	mannosylinositol phosphorylceramide D (C26) [mitochondrion]	C56H110NO19P	0	mitochondrion		CHEBI:62683
s_1148[c]	Met-tRNA(Met) [cytoplasm]	C5H10NOSR	0	cytoplasm	C02430	CHEBI:16635
s_1149[m]	Met-tRNA(Met) [mitochondrion]	C5H10NOSR	0	mitochondrion	C02430	CHEBI:16635
s_1150[c]	methanethiol [cytoplasm]	CH4S	0	cytoplasm	C00409	CHEBI:16007
s_1151[c]	methylglyoxal [cytoplasm]	C3H4O2	0	cytoplasm	C00546	CHEBI:17158
s_1153[c]	myo-inositol [cytoplasm]	C6H12O6	0	cytoplasm	C00137	CHEBI:17268
s_1154[e]	myo-inositol [extracellular]	C6H12O6	0	extracellular	C00137	CHEBI:17268
s_1156[c]	myo-inositol 1,3,4,5,6-pentakisphosphate [cytoplasm]	C6H7O21P5	-10	cytoplasm	C01284	CHEBI:57733
s_1157[n]	myo-inositol 1,3,4,5,6-pentakisphosphate [nucleus]	C6H7O21P5	-10	nucleus	C01284	CHEBI:57733
s_1158[c]	myo-inositol hexakisphosphate [cytoplasm]	C6H6O24P6	-12	cytoplasm	C01204	CHEBI:58130
s_1159[n]	myo-inositol hexakisphosphate [nucleus]	C6H6O24P6	-12	nucleus	C01204	CHEBI:58130
s_1161[c]	myristate [cytoplasm]	C14H27O2	-1	cytoplasm	C06424	CHEBI:30807
s_1163[e]	myristate [extracellular]	C14H27O2	-1	extracellular	C06424	CHEBI:30807
s_1166[p]	myristate [peroxisome]	C14H27O2	-1	peroxisome	C06424	CHEBI:30807
s_1176[c]	myristoyl-CoA [cytoplasm]	C35H58N7O17P3S	-4	cytoplasm	C02593	CHEBI:57385
s_1179[p]	myristoyl-CoA [peroxisome]	C35H58N7O17P3S	-4	peroxisome	C02593	CHEBI:57385
s_1180[c]	N(1)-acetylspermidine [cytoplasm]	C9H23N3O	2	cytoplasm	C00612	CHEBI:58324
s_1181[c]	N(1)-acetylspermine [cytoplasm]	C12H31N4O	3	cytoplasm	C02567	CHEBI:58101
s_1182[m]	N(2)-acetyl-L-ornithine [mitochondrion]	C7H14N2O3	0	mitochondrion	C00437	CHEBI:16543
s_1183[c]	N(pros)-methyl-L-histidine [cytoplasm]	C7H11N3O2	0	cytoplasm	C01152	CHEBI:27596
s_1184[c]	N,N'-diacetylchitobiosyldiphosphodolichol [cytoplasm]	C36H64N2O17P2(C5H8)n	0	cytoplasm	C04537	CHEBI:12427
s_1185[c]	N,N'-diformyldityrosine [cytoplasm]	C20H20N2O8	0	cytoplasm		CHEBI:50611
s_1186[e]	N,N'-diformyldityrosine [extracellular]	C20H20N2O8	0	extracellular		CHEBI:50611
s_1187[c]	N-(5-phospho-beta-D-ribosyl)anthranilate [cytoplasm]	C12H13NO9P	-3	cytoplasm	C04302	CHEBI:18277
s_1188[c]	N-[(R)-4-phosphonopantothenoyl]-L-cysteine [cytoplasm]	C12H20N2O9PS	-3	cytoplasm	C04352	CHEBI:59458
s_1189[c]	N-acetyl-alpha-D-glucosamine 1-phosphate [cytoplasm]	C8H16NO9P	0	cytoplasm	C04501	CHEBI:16446
s_1190[c]	N-acetyl-D-glucosamine 6-phosphate [cytoplasm]	C8H14NO9P	-2	cytoplasm	C00357	CHEBI:57513
s_1191[m]	N-acetyl-L-gamma-glutamyl phosphate [mitochondrion]	C7H9NO8P	-3	mitochondrion	C04133	CHEBI:57936
s_1192[m]	N-acetyl-L-glutamate [mitochondrion]	C7H9NO5	-2	mitochondrion	C00624	CHEBI:44337
s_1193[c]	N-acetylputrescine [cytoplasm]	C6H15N2O	1	cytoplasm	C02714	CHEBI:58263
s_1194[c]	N-carbamoyl-L-aspartate [cytoplasm]	C5H6N2O5	-2	cytoplasm	C00438	CHEBI:32814
s_1195[c]	N-formyl-L-kynurenine [cytoplasm]	C11H12N2O4	0	cytoplasm	C02700	CHEBI:30249
s_1196[c]	N-formyl-L-tyrosine [cytoplasm]	C10H11NO4	0	cytoplasm		CHEBI:50603
s_1198[c]	NAD [cytoplasm]	C21H26N7O14P2	-1	cytoplasm	C00003	CHEBI:57540
s_1199[er]	NAD [endoplasmic reticulum]	C21H26N7O14P2	-1	endoplasmic reticulum	C00003	CHEBI:57540
s_1200[m]	NAD [mitochondrion]	C21H26N7O14P2	-1	mitochondrion	C00003	CHEBI:57540
s_1201[n]	NAD [nucleus]	C21H26N7O14P2	-1	nucleus	C00003	CHEBI:57540
s_1202[p]	NAD [peroxisome]	C21H26N7O14P2	-1	peroxisome	C00003	CHEBI:57540
s_1203[c]	NADH [cytoplasm]	C21H27N7O14P2	-2	cytoplasm	C00004	CHEBI:57945
s_1204[er]	NADH [endoplasmic reticulum]	C21H27N7O14P2	-2	endoplasmic reticulum	C00004	CHEBI:57945
s_1205[m]	NADH [mitochondrion]	C21H27N7O14P2	-2	mitochondrion	C00004	CHEBI:57945
s_1206[p]	NADH [peroxisome]	C21H27N7O14P2	-2	peroxisome	C00004	CHEBI:57945
s_1207[c]	NADP(+) [cytoplasm]	C21H25N7O17P3	-3	cytoplasm	C00006	CHEBI:58349
s_1208[er]	NADP(+) [endoplasmic reticulum]	C21H25N7O17P3	-3	endoplasmic reticulum	C00006	CHEBI:58349
s_1210[m]	NADP(+) [mitochondrion]	C21H25N7O17P3	-3	mitochondrion	C00006	CHEBI:58349
s_1211[p]	NADP(+) [peroxisome]	C21H25N7O17P3	-3	peroxisome	C00006	CHEBI:58349
s_1212[c]	NADPH [cytoplasm]	C21H26N7O17P3	-4	cytoplasm	C00005	CHEBI:57783
s_1213[er]	NADPH [endoplasmic reticulum]	C21H26N7O17P3	-4	endoplasmic reticulum	C00005	CHEBI:57783
s_1214[m]	NADPH [mitochondrion]	C21H26N7O17P3	-4	mitochondrion	C00005	CHEBI:57783
s_1215[p]	NADPH [peroxisome]	C21H26N7O17P3	-4	peroxisome	C00005	CHEBI:57783
s_1216[c]	nicotinamide [cytoplasm]	C6H6N2O	0	cytoplasm	C00153	CHEBI:17154
s_1217[n]	nicotinamide [nucleus]	C6H6N2O	0	nucleus	C00153	CHEBI:17154
s_1218[c]	nicotinamide ribose [cytoplasm]	C11H15N2O5	1	cytoplasm	C03150	CHEBI:15927
s_1219[c]	nicotinate [cytoplasm]	C6H4NO2	-1	cytoplasm	C00253	CHEBI:32544
s_1220[e]	nicotinate [extracellular]	C6H4NO2	-1	extracellular	C00253	CHEBI:32544
s_1221[m]	nicotinate [mitochondrion]	C6H4NO2	-1	mitochondrion	C00253	CHEBI:32544
s_1222[c]	nicotinic acid D-ribonucleotide [cytoplasm]	C11H12NO9P	-2	cytoplasm	C01185	CHEBI:57502
s_1223[m]	nicotinic acid D-ribonucleotide [mitochondrion]	C11H12NO9P	-2	mitochondrion	C01185	CHEBI:57502
s_1224[c]	NMN [cytoplasm]	C11H14N2O8P	-1	cytoplasm	C00455	CHEBI:14649
s_1225[e]	NMN [extracellular]	C11H14N2O8P	-1	extracellular	C00455	CHEBI:14649
s_1227[n]	NMN [nucleus]	C11H14N2O8P	-1	nucleus	C00455	CHEBI:14649
s_1228[p]	NMN [peroxisome]	C11H14N2O8P	-1	peroxisome	C00455	CHEBI:14649
s_1229[lp]	nonadecaprenyl diphosphate [lipid particle]	C95H156O7P2	0	lipid particle		CHEBI:53034
s_1230[c]	nonaprenyl 4-hydroxybenzoate [cytoplasm]	C52H78O3	0	cytoplasm	C03885	CHEBI:18162
s_1231[c]	nonaprenyl diphosphate [cytoplasm]	C45H76O7P2	0	cytoplasm	C04145	CHEBI:53044
s_1232[lp]	nonaprenyl diphosphate [lipid particle]	C45H76O7P2	0	lipid particle	C04145	CHEBI:53044
s_1233[c]	O-acetyl-L-homoserine [cytoplasm]	C6H11NO4	0	cytoplasm	C01077	CHEBI:16288
s_1234[c]	O-acetyl-L-serine [cytoplasm]	C5H9NO4	0	cytoplasm	C00979	CHEBI:17981
s_1235[c]	O-acetylcarnitine [cytoplasm]	C9H17NO4	0	cytoplasm	C02571	CHEBI:57589
s_1236[m]	O-acetylcarnitine [mitochondrion]	C9H17NO4	0	mitochondrion	C02571	CHEBI:57589
s_1237[p]	O-acetylcarnitine [peroxisome]	C9H17NO4	0	peroxisome	C02571	CHEBI:57589
s_1238[c]	O-phospho-L-homoserine [cytoplasm]	C4H8NO6P	-2	cytoplasm	C01102	CHEBI:57590
s_1239[c]	O-phosphoethanolamine [cytoplasm]	C2H7NO4P	-1	cytoplasm	C00346	CHEBI:58190
s_1240[er]	O-phosphoethanolamine [endoplasmic reticulum]	C2H7NO4P	-1	endoplasmic reticulum	C00346	CHEBI:58190
s_1241[c]	O-succinyl-L-homoserine [cytoplasm]	C8H12NO6	-1	cytoplasm	C01118	CHEBI:57661
s_1246[lp]	octadecaprenyl diphosphate [lipid particle]	C90H148O7P2	0	lipid particle		CHEBI:53035
s_1248[c]	octanoate [cytoplasm]	C8H15O2	-1	cytoplasm	C06423	CHEBI:25646
s_1250[e]	octanoate [extracellular]	C8H15O2	-1	extracellular	C06423	CHEBI:25646
s_1253[p]	octanoate [peroxisome]	C8H15O2	-1	peroxisome	C06423	CHEBI:25646
s_1254[m]	octanoyl-ACP [mitochondrion]	C8H15OSR	0	mitochondrion	C05752	CHEBI:7725
s_1258[p]	octanoyl-CoA [peroxisome]	C29H46N7O17P3S	-4	peroxisome	C01944	CHEBI:57386
s_1259[lp]	octaprenyl diphosphate [lipid particle]	C40H68O7P2	0	lipid particle	C04146	CHEBI:53045
s_1260[c]	oleate [cytoplasm]	C18H33O2	-1	cytoplasm	C00712	CHEBI:30823
s_1262[c]	oleoyl-CoA [cytoplasm]	C39H64N7O17P3S	-4	cytoplasm	C00510	CHEBI:57387
s_1265[p]	oleoyl-CoA [peroxisome]	C39H64N7O17P3S	-4	peroxisome	C00510	CHEBI:57387
s_1266[c]	ornithine [cytoplasm]	C5H13N2O2	1	cytoplasm	C01602	CHEBI:46912
s_1267[e]	ornithine [extracellular]	C5H13N2O2	1	extracellular	C01602	CHEBI:46912
s_1268[m]	ornithine [mitochondrion]	C5H13N2O2	1	mitochondrion	C01602	CHEBI:46912
s_1269[c]	orotate [cytoplasm]	C5H3N2O4	-1	cytoplasm	C00295	CHEBI:30839
s_1270[c]	orotidine 5'-(dihydrogen phosphate) [cytoplasm]	C10H10N2O11P	-3	cytoplasm	C01103	CHEBI:57538
s_1271[c]	oxaloacetate [cytoplasm]	C4H2O5	-2	cytoplasm	C00036	CHEBI:16452
s_1272[e]	oxaloacetate [extracellular]	C4H2O5	-2	extracellular	C00036	CHEBI:16452
s_1273[m]	oxaloacetate [mitochondrion]	C4H2O5	-2	mitochondrion	C00036	CHEBI:16452
s_1274[p]	oxaloacetate [peroxisome]	C4H2O5	-2	peroxisome	C00036	CHEBI:16452
s_1275[c]	oxygen [cytoplasm]	O2	0	cytoplasm	C00007	CHEBI:15379
s_1276[er]	oxygen [endoplasmic reticulum]	O2	0	endoplasmic reticulum	C00007	CHEBI:15379
s_1277[e]	oxygen [extracellular]	O2	0	extracellular	C00007	CHEBI:15379
s_1278[m]	oxygen [mitochondrion]	O2	0	mitochondrion	C00007	CHEBI:15379
s_1279[p]	oxygen [peroxisome]	O2	0	peroxisome	C00007	CHEBI:15379
s_1282[c]	P(1),P(4)-bis(5'-adenosyl) tetraphosphate [cytoplasm]	C20H24N10O19P4	-4	cytoplasm	C01260	CHEBI:58141
s_1283[c]	P(1),P(4)-bis(5'-guanosyl) tetraphosphate [cytoplasm]	C20H24N10O21P4	-4	cytoplasm	C01261	CHEBI:57553
s_1284[c]	P1-(5'-adenosyl),P4-(5'-guanosyl) tetraphosphate [cytoplasm]	C20H28N10O20P4	0	cytoplasm		CHEBI:52968
s_1286[c]	palmitate [cytoplasm]	C16H31O2	-1	cytoplasm	C00249	CHEBI:7896
s_1288[e]	palmitate [extracellular]	C16H31O2	-1	extracellular	C00249	CHEBI:7896
s_1291[p]	palmitate [peroxisome]	C16H31O2	-1	peroxisome	C00249	CHEBI:7896
s_1293[c]	palmitoleate [cytoplasm]	C16H29O2	-1	cytoplasm	C08362	CHEBI:32372
s_1295[e]	palmitoleate [extracellular]	C16H29O2	-1	extracellular	C08362	CHEBI:32372
s_1298[p]	palmitoleate [peroxisome]	C16H29O2	-1	peroxisome	C08362	CHEBI:32372
s_1302[c]	palmitoyl-CoA [cytoplasm]	C37H62N7O17P3S	-4	cytoplasm	C00154	CHEBI:57379
s_1303[er]	palmitoyl-CoA [endoplasmic reticulum]	C37H62N7O17P3S	-4	endoplasmic reticulum	C00154	CHEBI:57379
s_1305[p]	palmitoyl-CoA [peroxisome]	C37H62N7O17P3S	-4	peroxisome	C00154	CHEBI:57379
s_1307[c]	pantetheine 4'-phosphate [cytoplasm]	C11H21N2O7PS	-2	cytoplasm	C01134	CHEBI:47942
s_1308[m]	pantetheine 4'-phosphate [mitochondrion]	C11H21N2O7PS	-2	mitochondrion	C01134	CHEBI:47942
s_1309[e]	pectin [extracellular]	H2O(C6H8O6)n	0	extracellular	C00714	CHEBI:17309
s_1310[lp]	pentadecaprenyl diphosphate [lipid particle]	C75H124O7P2	0	lipid particle		CHEBI:53038
s_1311[c]	pentaprenyl diphosphate [cytoplasm]	C25H44O7P2	0	cytoplasm	C04217	CHEBI:53048
s_1312[lp]	pentaprenyl diphosphate [lipid particle]	C25H44O7P2	0	lipid particle	C04217	CHEBI:53048
s_1313[m]	pentaprenyl diphosphate [mitochondrion]	C25H44O7P2	0	mitochondrion	C04217	CHEBI:53048
s_1314[c]	Phe-tRNA(Phe) [cytoplasm]	C9H10NOR	0	cytoplasm	C03511	CHEBI:29153
s_1315[m]	Phe-tRNA(Phe) [mitochondrion]	C9H10NOR	0	mitochondrion	C03511	CHEBI:29153
s_1316[c]	phenethyl acetate [cytoplasm]	C10H12O2	0	cytoplasm	C12303	CHEBI:31988
s_1317[e]	phenethyl acetate [extracellular]	C10H12O2	0	extracellular	C12303	CHEBI:31988
s_1318[c]	phenylacetaldehyde [cytoplasm]	C8H8O	0	cytoplasm	C00601	CHEBI:16424
s_1319[e]	phenylacetaldehyde [extracellular]	C8H8O	0	extracellular	C00601	CHEBI:16424
s_1320[m]	phenylacetaldehyde [mitochondrion]	C8H8O	0	mitochondrion	C00601	CHEBI:16424
s_1321[c]	phenylacetic acid [cytoplasm]	C8H7O2	-1	cytoplasm	C07086	CHEBI:18401
s_1322[c]	phosphate [cytoplasm]	HO4P	-2	cytoplasm	C00009	CHEBI:43474
s_1323[er]	phosphate [endoplasmic reticulum]	HO4P	-2	endoplasmic reticulum	C00009	CHEBI:43474
s_1324[e]	phosphate [extracellular]	HO4P	-2	extracellular	C00009	CHEBI:43474
s_1325[g]	phosphate [Golgi]	HO4P	-2	Golgi	C00009	CHEBI:43474
s_1326[m]	phosphate [mitochondrion]	HO4P	-2	mitochondrion	C00009	CHEBI:43474
s_1329[v]	phosphate [vacuole]	HO4P	-2	vacuole	C00009	CHEBI:43474
s_1337[c]	phosphatidyl-L-serine [cytoplasm]	C8H12NO10PR2	0	cytoplasm	C02737	CHEBI:18303
s_1346[c]	phosphatidylcholine [cytoplasm]	C10H19NO8PR2	1	cytoplasm	C00157	CHEBI:49183
s_1351[c]	phosphatidylethanolamine [cytoplasm]	C7H12NO8PR2	0	cytoplasm	C00350	CHEBI:16038
s_1352[er]	phosphatidylethanolamine [endoplasmic reticulum]	C7H12NO8PR2	0	endoplasmic reticulum	C00350	CHEBI:16038
s_1360[c]	phosphoenolpyruvate [cytoplasm]	C3H2O6P	-3	cytoplasm	C00074	CHEBI:58702
s_1361[m]	phosphoenolpyruvate [mitochondrion]	C3H2O6P	-3	mitochondrion	C00074	CHEBI:58702
s_1364[c]	phosphoribosyl-carboxy-aminoimidazole [cytoplasm]	C9H11N3O9P	-3	cytoplasm	C04751	CHEBI:58564
s_1365[c]	phosphoribosyl-formamido-carboxamide [cytoplasm]	C10H13N4O9P	-2	cytoplasm	C04734	CHEBI:58467
s_1366[er]	phytosphingosine [endoplasmic reticulum]	C18H39NO3	0	endoplasmic reticulum	C12144	CHEBI:46961
s_1367[er]	phytosphingosine 1-phosphate [endoplasmic reticulum]	C18H40NO6P	0	endoplasmic reticulum		CHEBI:46970
s_1368[c]	pimeloyl-CoA [cytoplasm]	C28H41N7O19P3S	-5	cytoplasm	C01063	CHEBI:57360
s_1371[c]	polysulphur [cytoplasm]	S	0	cytoplasm	C00087	CHEBI:17909
s_1372[c]	porphobilinogen [cytoplasm]	C10H13N2O4	-1	cytoplasm	C00931	CHEBI:58126
s_1373[c]	potassium [cytoplasm]	K	0	cytoplasm	C00238	CHEBI:26216
s_1374[e]	potassium [extracellular]	K	0	extracellular	C00238	CHEBI:26216
s_1375[c]	precorrin-2 [cytoplasm]	C42H41N4O16	-7	cytoplasm	C02463	CHEBI:58827
s_1376[c]	prenyl diphosphate(3-) [cytoplasm]	C5H9O7P2	-3	cytoplasm	C00235	CHEBI:57623
s_1377[c]	prephenate [cytoplasm]	C10H8O6	-2	cytoplasm	C00254	CHEBI:29934
s_1378[c]	preuroporphyrinogen [cytoplasm]	C40H38N4O17	-8	cytoplasm	C01024	CHEBI:57845
s_1379[c]	Pro-tRNA(Pro) [cytoplasm]	C5H8NOR	0	cytoplasm	C02702	CHEBI:29154
s_1382[m]	propionyl-CoA [mitochondrion]	C24H36N7O17P3S	-4	mitochondrion	C00100	CHEBI:57392
s_1383[m]	protoporphyrin [mitochondrion]	C34H32N4O4	-2	mitochondrion	C02191	CHEBI:36159
s_1384[c]	protoporphyrinogen [cytoplasm]	C34H38N4O4	-2	cytoplasm	C01079	CHEBI:57307
s_1385[m]	protoporphyrinogen [mitochondrion]	C34H38N4O4	-2	mitochondrion	C01079	CHEBI:57307
s_1386[c]	PRPP [cytoplasm]	C5H8O14P3	-5	cytoplasm	C00119	CHEBI:58017
s_1387[m]	PRPP [mitochondrion]	C5H8O14P3	-5	mitochondrion	C00119	CHEBI:58017
s_1388[c]	pseudouridine 5'-phosphate [cytoplasm]	C9H11N2O9P	-2	cytoplasm	C01168	CHEBI:58380
s_1389[c]	putrescine [cytoplasm]	C4H14N2	2	cytoplasm	C00134	CHEBI:326268
s_1390[e]	putrescine [extracellular]	C4H14N2	2	extracellular	C00134	CHEBI:326268
s_1391[v]	putrescine [vacuole]	C4H14N2	2	vacuole	C00134	CHEBI:326268
s_1392[c]	pyridoxal [cytoplasm]	C8H9NO3	0	cytoplasm	C00250	CHEBI:17310
s_1393[c]	pyridoxal 5'-phosphate [cytoplasm]	C8H8NO6P	-2	cytoplasm	C00018	CHEBI:597326
s_1394[c]	pyridoxamine [cytoplasm]	C8H13N2O2	1	cytoplasm	C00534	CHEBI:57761
s_1395[c]	pyridoxamine 5'-phosphate [cytoplasm]	C8H12N2O5P	-1	cytoplasm	C00647	CHEBI:58451
s_1396[c]	pyridoxine [cytoplasm]	C8H11NO3	0	cytoplasm	C00314	CHEBI:16709
s_1397[e]	pyridoxine [extracellular]	C8H11NO3	0	extracellular	C00314	CHEBI:16709
s_1398[c]	pyridoxine 5'-phosphate [cytoplasm]	C8H10NO6P	-2	cytoplasm	C00627	CHEBI:58589
s_1399[c]	pyruvate [cytoplasm]	C3H3O3	-1	cytoplasm	C00022	CHEBI:15361
s_1400[e]	pyruvate [extracellular]	C3H3O3	-1	extracellular	C00022	CHEBI:15361
s_1401[m]	pyruvate [mitochondrion]	C3H3O3	-1	mitochondrion	C00022	CHEBI:15361
s_1403[c]	quinolinate [cytoplasm]	C7H3NO4	-2	cytoplasm	C03722	CHEBI:29959
s_1404[m]	quinolinate [mitochondrion]	C7H3NO4	-2	mitochondrion	C03722	CHEBI:29959
s_1405[c]	riboflavin [cytoplasm]	C17H19N4O6	-1	cytoplasm	C00255	CHEBI:57986
s_1406[e]	riboflavin [extracellular]	C17H19N4O6	-1	extracellular	C00255	CHEBI:57986
s_1407[m]	riboflavin [mitochondrion]	C17H19N4O6	-1	mitochondrion	C00255	CHEBI:57986
s_1408[c]	ribose-5-phosphate [cytoplasm]	C5H11O8P	0	cytoplasm	C03736	CHEBI:18189
s_1409[m]	S(8)-aminomethyldihydrolipoamide [mitochondrion]	C9H20N2OS2	0	mitochondrion		CHEBI:50622
s_1410[m]	S(8)-aminomethyldihydrolipoylprotein [mitochondrion]	C9H18NOS2R	0	mitochondrion	C01242	CHEBI:16882
s_1411[m]	S(8)-succinyldihydrolipoamide [mitochondrion]	C12H21NO4S2	0	mitochondrion	C01169	CHEBI:17432
s_1412[c]	S-adenosyl-4-methylthio-2-oxobutanoate [cytoplasm]	C15H19N5O6S	0	cytoplasm	C04425	CHEBI:16490
s_1413[c]	S-adenosyl-L-homocysteine [cytoplasm]	C14H20N6O5S	0	cytoplasm	C00021	CHEBI:16680
s_1415[m]	S-adenosyl-L-homocysteine [mitochondrion]	C14H20N6O5S	0	mitochondrion	C00021	CHEBI:16680
s_1416[c]	S-adenosyl-L-methionine [cytoplasm]	C15H23N6O5S	1	cytoplasm	C00019	CHEBI:15414
s_1418[e]	S-adenosyl-L-methionine [extracellular]	C15H23N6O5S	1	extracellular	C00019	CHEBI:15414
s_1419[m]	S-adenosyl-L-methionine [mitochondrion]	C15H23N6O5S	1	mitochondrion	C00019	CHEBI:15414
